created_at,entry_id,Temperature (C),Turbidity(NTU),PH
2021-08-08 02:55:53 CET,129777,24.625,33,7.19437
2021-08-08 02:56:12 CET,129778,24.6875,34,7.19891
2021-08-08 02:57:09 CET,129779,24.625,33,7.19891
2021-08-08 02:58:05 CET,129780,24.6875,33,7.19437
2021-08-08 02:58:25 CET,129781,24.6875,33,7.22161
2021-08-08 02:58:44 CET,129782,24.6875,33,7.19891
2021-08-08 02:59:04 CET,129783,24.6875,33,7.19437
2021-08-08 02:59:23 CET,129784,24.6875,34,7.20345
2021-08-08 02:59:43 CET,129785,24.6875,33,7.19437
2021-08-08 03:00:39 CET,129786,24.6875,33,7.22161
2021-08-08 03:00:58 CET,129787,24.6875,34,7.19891
2021-08-08 03:01:18 CET,129788,24.6875,33,7.23977
2021-08-08 03:01:37 CET,129789,24.6875,34,7.22161
2021-08-08 03:01:57 CET,129790,24.6875,33,7.20345
2021-08-08 03:02:16 CET,129791,24.6875,34,7.18529
2021-08-08 03:02:36 CET,129792,24.6875,33,7.19437
2021-08-08 03:02:55 CET,129793,24.6875,33,7.19891
2021-08-08 03:03:15 CET,129794,24.6875,33,7.19891
2021-08-08 03:03:34 CET,129795,24.6875,33,7.19891
2021-08-08 03:03:54 CET,129796,24.6875,33,7.21253
2021-08-08 03:04:13 CET,129797,24.6875,33,7.21253
2021-08-08 03:04:33 CET,129798,24.6875,33,7.19437
2021-08-08 03:04:52 CET,129799,24.6875,33,7.21253
2021-08-08 03:05:11 CET,129800,24.6875,33,7.19437
2021-08-08 03:06:08 CET,129801,24.6875,33,7.19891
2021-08-08 03:06:27 CET,129802,24.625,33,7.21253
2021-08-08 03:06:47 CET,129803,24.625,34,7.18529
2021-08-08 03:07:06 CET,129804,24.625,34,7.20345
2021-08-08 03:07:26 CET,129805,24.625,33,7.19891
2021-08-08 03:07:45 CET,129806,24.5625,34,7.19437
2021-08-08 03:08:05 CET,129807,24.625,33,7.21253
2021-08-08 03:08:24 CET,129808,24.625,33,7.21253
2021-08-08 03:08:44 CET,129809,24.625,34,7.19437
2021-08-08 03:09:03 CET,129810,24.6875,33,7.20345
2021-08-08 03:09:59 CET,129811,24.6875,33,7.18529
2021-08-08 03:10:19 CET,129812,24.625,34,7.19437
2021-08-08 03:10:38 CET,129813,24.625,33,7.21707
2021-08-08 03:10:58 CET,129814,24.625,34,7.22161
2021-08-08 03:11:18 CET,129815,24.6875,33,7.19437
2021-08-08 03:11:37 CET,129816,24.6875,34,7.19891
2021-08-08 03:11:57 CET,129817,24.625,35,7.20345
2021-08-08 03:12:16 CET,129818,24.625,34,7.20345
2021-08-08 03:12:36 CET,129819,24.625,35,7.18529
2021-08-08 03:12:55 CET,129820,24.625,35,7.20345
2021-08-08 03:13:15 CET,129821,24.6875,34,7.20345
2021-08-08 03:13:34 CET,129822,24.6875,34,7.20345
2021-08-08 03:13:54 CET,129823,24.6875,33,7.20345
2021-08-08 03:14:50 CET,129824,24.625,34,7.22615
2021-08-08 03:15:09 CET,129825,24.625,34,7.20345
2021-08-08 03:15:29 CET,129826,24.625,33,7.19891
2021-08-08 03:15:49 CET,129827,24.625,34,7.20345
2021-08-08 03:16:08 CET,129828,24.625,33,7.20345
2021-08-08 03:16:27 CET,129829,24.625,32,7.21253
2021-08-08 03:16:47 CET,129830,24.5625,32,7.19891
2021-08-08 03:17:07 CET,129831,24.5625,33,7.20345
2021-08-08 03:17:26 CET,129832,24.625,32,7.19437
2021-08-08 03:17:46 CET,129833,24.625,33,7.19891
2021-08-08 03:18:05 CET,129834,24.5625,34,7.20345
2021-08-08 03:18:25 CET,129835,24.5625,33,7.19891
2021-08-08 03:18:44 CET,129836,24.625,35,7.21253
2021-08-08 03:19:04 CET,129837,24.625,33,7.19891
2021-08-08 03:19:23 CET,129838,24.625,34,7.19891
2021-08-08 03:19:43 CET,129839,24.5625,33,7.20345
2021-08-08 03:20:03 CET,129840,24.6875,33,7.20345
2021-08-08 03:20:59 CET,129841,24.6875,33,7.19437
2021-08-08 03:21:19 CET,129842,24.6875,33,7.19437
2021-08-08 03:21:38 CET,129843,24.6875,33,7.18529
2021-08-08 03:21:57 CET,129844,24.625,34,7.19891
2021-08-08 03:22:17 CET,129845,24.625,33,7.19891
2021-08-08 03:22:36 CET,129846,24.625,34,7.23523
2021-08-08 03:22:56 CET,129847,24.625,33,7.19891
2021-08-08 03:23:15 CET,129848,24.625,33,7.21253
2021-08-08 03:23:35 CET,129849,24.625,33,7.20345
2021-08-08 03:23:54 CET,129850,24.625,33,7.20345
2021-08-08 03:24:14 CET,129851,24.5625,33,7.21707
2021-08-08 03:24:33 CET,129852,24.625,34,7.19891
2021-08-08 03:24:53 CET,129853,24.5625,33,7.21253
2021-08-08 03:25:12 CET,129854,24.625,33,7.21253
2021-08-08 03:25:32 CET,129855,24.625,35,7.22161
2021-08-08 03:25:52 CET,129856,24.625,33,7.19437
2021-08-08 03:26:11 CET,129857,24.625,34,7.19891
2021-08-08 03:26:31 CET,129858,24.625,33,7.19891
2021-08-08 03:26:50 CET,129859,24.6875,34,7.19891
2021-08-08 03:27:10 CET,129860,24.6875,34,7.19891
2021-08-08 03:27:29 CET,129861,24.6875,33,7.21253
2021-08-08 03:27:49 CET,129862,24.6875,34,7.20345
