created_at,entry_id,Temperature (C),Turbidity(NTU),PH
2021-06-18 12:45:08 CET,83,25.1875,22,8.40187
2021-06-18 12:45:27 CET,84,25.125,22,8.45634
2021-06-18 12:45:47 CET,85,25.1875,22,8.41095
2021-06-18 12:46:06 CET,86,25.125,21,8.40641
2021-06-18 12:47:03 CET,87,25.1875,20,8.41095
2021-06-18 12:47:22 CET,88,25.1875,20,8.41095
2021-06-18 12:47:42 CET,89,25.1875,21,8.67424
2021-06-18 12:48:02 CET,90,25.125,21,8.40641
2021-06-18 12:48:21 CET,91,25.1875,20,8.40641
2021-06-18 12:48:41 CET,92,25.125,21,8.40641
2021-06-18 12:49:01 CET,93,25.125,20,8.41549
2021-06-18 12:49:20 CET,94,25.1875,20,8.40641
2021-06-18 12:49:40 CET,95,25.1875,20,8.40641
2021-06-18 12:50:00 CET,96,25.1875,21,8.40641
2021-06-18 12:50:19 CET,97,25.1875,21,8.40641
2021-06-18 12:50:39 CET,98,25.1875,23,8.40641
2021-06-18 12:51:35 CET,99,25.1875,21,8.40641
2021-06-18 12:52:32 CET,100,25.1875,21,8.40641
2021-06-18 12:52:51 CET,101,25.1875,21,8.39279
2021-06-18 12:53:11 CET,102,25.125,20,8.41095
2021-06-18 12:53:30 CET,103,25.125,21,8.41095
2021-06-18 12:54:27 CET,104,25.1875,18,8.40641
2021-06-18 12:54:47 CET,105,25.1875,18,8.40641
2021-06-18 12:55:06 CET,106,25.125,18,8.42003
2021-06-18 12:55:26 CET,107,25.1875,17,8.41095
2021-06-18 12:55:45 CET,108,25.125,17,8.40641
2021-06-18 12:56:05 CET,109,25.1875,15,8.41095
2021-06-18 12:56:25 CET,110,25.1875,17,8.40641
2021-06-18 12:56:45 CET,111,25.125,19,8.40641
2021-06-18 12:57:04 CET,112,25.1875,19,8.40641
2021-06-18 12:57:24 CET,113,25.125,19,8.41095
2021-06-18 12:57:43 CET,114,25.1875,21,8.40641
2021-06-18 12:58:03 CET,115,25.1875,20,8.41095
2021-06-18 12:58:22 CET,116,25.1875,22,8.41095
2021-06-18 12:58:42 CET,117,25.1875,21,8.41095
2021-06-18 12:59:39 CET,118,25.1875,20,8.41095
2021-06-18 12:59:59 CET,119,25.125,21,8.41095
2021-06-18 13:00:55 CET,120,25.1875,18,8.41095
2021-06-18 13:01:15 CET,121,25.1875,19,8.40641
2021-06-18 13:01:35 CET,122,25.1875,18,8.40641
2021-06-18 13:01:54 CET,123,25.1875,17,8.41095
2021-06-18 13:10:46 CET,124,25.1875,5,8.41095
2021-06-18 13:11:06 CET,125,25.1875,6,8.42911
2021-06-18 13:11:26 CET,126,25.25,7,8.41549
2021-06-18 13:11:45 CET,127,25.1875,8,8.40641
2021-06-18 13:12:05 CET,128,25.25,10,8.40641
2021-06-18 13:13:01 CET,129,25.25,7,8.40641
2021-06-18 13:14:35 CET,130,25.25,5,8.40641
2021-06-18 13:14:54 CET,131,25.25,5,8.43818
2021-06-18 13:15:14 CET,132,25.1875,4,8.29292
2021-06-18 13:16:10 CET,133,25.1875,-1,8.40641
2021-06-18 13:16:30 CET,134,25.1875,0,8.40641
2021-06-18 13:16:50 CET,135,25.25,3,8.40187
2021-06-18 13:17:10 CET,136,25.25,5,8.40641
2021-06-18 13:17:29 CET,137,25.25,7,8.40641
2021-06-18 13:17:49 CET,138,25.25,6,8.44726
2021-06-18 13:18:08 CET,139,25.1875,8,8.40641
2021-06-18 13:18:27 CET,140,25.25,9,8.40641
2021-06-18 13:19:24 CET,141,25.25,7,8.40641
2021-06-18 13:19:43 CET,142,25.25,4,8.41095
2021-06-18 13:20:03 CET,143,25.25,4,8.40641
2021-06-18 13:20:22 CET,144,25.25,3,8.40641
2021-06-18 13:20:42 CET,145,25.25,1,8.41549
2021-06-18 13:21:01 CET,146,25.25,4,8.39279
2021-06-18 13:21:21 CET,147,25.25,3,8.40641
2021-06-18 13:21:40 CET,148,25.3125,1,8.40641
2021-06-18 13:22:00 CET,149,25.3125,-1,8.40641
2021-06-18 13:22:19 CET,150,25.25,-4,8.38825
2021-06-18 13:22:39 CET,151,25.25,-3,8.40641
2021-06-18 13:22:58 CET,152,25.25,-4,8.40641
2021-06-18 13:23:18 CET,153,25.3125,-3,8.40187
2021-06-18 13:24:14 CET,154,25.25,-2,8.42911
2021-06-18 13:24:34 CET,155,25.25,-1,8.40641
2021-06-18 13:24:53 CET,156,25.25,2,8.40641
2021-06-18 13:25:13 CET,157,25.25,0,8.42003
2021-06-18 13:25:33 CET,158,25.25,0,8.40641
2021-06-18 13:25:52 CET,159,25.25,0,8.40641
2021-06-18 13:26:12 CET,160,25.3125,-1,8.40641
2021-06-18 13:26:31 CET,161,25.3125,0,8.40641
2021-06-18 13:26:51 CET,162,25.3125,-1,8.40641
2021-06-18 13:27:11 CET,163,25.3125,-2,8.40641
2021-06-18 13:27:30 CET,164,25.3125,1,8.40641
2021-06-18 13:27:50 CET,165,25.3125,1,8.40641
2021-06-18 13:28:09 CET,166,25.3125,2,8.40641
2021-06-18 13:28:29 CET,167,25.3125,2,8.40641
2021-06-18 13:28:48 CET,168,25.3125,3,8.40641
2021-06-18 13:29:08 CET,169,25.3125,5,8.40641
2021-06-18 13:29:28 CET,170,25.25,6,8.40641
2021-06-18 13:29:47 CET,171,25.25,7,8.40641
2021-06-18 13:30:07 CET,172,25.3125,8,8.41095
2021-06-18 13:30:26 CET,173,25.375,9,8.40641
2021-06-18 13:30:46 CET,174,25.3125,10,8.40641
2021-06-18 13:31:05 CET,175,25.3125,10,8.40641
2021-06-18 13:31:25 CET,176,25.3125,10,8.17944
2021-06-18 13:32:21 CET,177,25.375,10,8.39733
2021-06-18 13:32:41 CET,178,25.3125,11,8.40641
2021-06-18 13:33:01 CET,179,25.3125,12,8.40641
2021-06-18 13:33:21 CET,180,25.3125,12,8.40641
2021-06-18 13:33:40 CET,181,25.3125,13,8.40641
2021-06-18 13:34:00 CET,182,25.3125,13,8.40641
2021-06-18 13:34:20 CET,183,25.3125,12,8.40641
2021-06-18 13:34:39 CET,184,25.375,14,8.4518
2021-06-18 13:34:59 CET,185,25.3125,14,8.40187
2021-06-18 13:35:19 CET,186,25.25,15,8.40641
2021-06-18 13:35:38 CET,187,25.3125,14,8.41095
2021-06-18 13:35:58 CET,188,25.3125,15,8.40641
2021-06-18 13:36:17 CET,189,25.3125,18,8.40641
2021-06-18 13:36:37 CET,190,25.3125,20,8.39733
2021-06-18 13:36:57 CET,191,25.3125,21,8.40641
2021-06-18 13:37:16 CET,192,25.25,22,8.41095
2021-06-18 13:37:36 CET,193,25.25,23,8.42003
2021-06-18 13:37:55 CET,194,25.25,24,8.48358
2021-06-18 13:38:15 CET,195,25.3125,26,8.3474
2021-06-18 13:38:34 CET,196,25.25,25,8.42911
2021-06-18 13:38:54 CET,197,25.3125,26,8.40641
2021-06-18 13:39:13 CET,198,25.3125,27,8.40641
2021-06-18 13:39:33 CET,199,25.3125,27,8.40641
2021-06-18 13:39:52 CET,200,25.3125,27,8.40641
2021-06-18 13:40:12 CET,201,25.25,27,8.40641
2021-06-18 13:40:31 CET,202,25.25,27,8.40641
2021-06-18 13:40:51 CET,203,25.3125,27,8.40641
2021-06-18 13:41:10 CET,204,25.25,27,8.40641
2021-06-18 13:41:30 CET,205,25.3125,27,8.40641
2021-06-18 13:41:49 CET,206,25.3125,25,8.40641
2021-06-18 13:42:46 CET,207,25.3125,26,8.42003
2021-06-18 13:43:05 CET,208,25.3125,27,8.40641
2021-06-18 13:43:25 CET,209,25.3125,27,8.40641
2021-06-18 13:43:44 CET,210,25.375,28,8.41549
2021-06-18 13:44:04 CET,211,25.3125,29,8.35647
2021-06-18 13:44:23 CET,212,25.3125,28,8.40641
2021-06-18 13:44:43 CET,213,25.3125,28,8.41095
2021-06-18 13:45:02 CET,214,25.3125,29,8.41095
2021-06-18 13:45:22 CET,215,25.25,29,8.41095
2021-06-18 13:45:41 CET,216,25.3125,28,8.40641
2021-06-18 13:46:01 CET,217,25.3125,26,8.41095
2021-06-18 13:46:20 CET,218,25.3125,28,8.39279
2021-06-18 13:46:40 CET,219,25.3125,26,8.40641
2021-06-18 13:47:00 CET,220,25.3125,26,8.42911
2021-06-18 13:47:19 CET,221,25.3125,27,8.41095
2021-06-18 13:47:39 CET,222,25.3125,26,8.40641
2021-06-18 13:47:58 CET,223,25.3125,28,8.40641
2021-06-18 13:48:18 CET,224,25.25,27,8.44726
2021-06-18 13:48:37 CET,225,25.25,27,8.40641
2021-06-18 13:48:57 CET,226,25.3125,29,8.40641
2021-06-18 13:49:16 CET,227,25.25,29,8.40641
2021-06-18 13:49:36 CET,228,25.25,29,8.42911
2021-06-18 13:49:55 CET,229,25.25,30,8.41549
2021-06-18 13:50:15 CET,230,25.25,29,8.40187
2021-06-18 13:51:11 CET,231,25.1875,28,8.41549
2021-06-18 13:51:30 CET,232,25.25,30,8.41549
2021-06-18 13:51:50 CET,233,25.25,29,8.41095
2021-06-18 13:52:09 CET,234,25.25,30,8.41549
2021-06-18 13:52:29 CET,235,25.1875,28,8.42003
2021-06-18 13:52:48 CET,236,25.1875,28,8.40641
2021-06-18 13:53:08 CET,237,25.25,30,8.40641
2021-06-18 13:53:27 CET,238,25.25,30,8.41095
2021-06-18 13:53:47 CET,239,25.25,30,8.40641
2021-06-18 13:54:06 CET,240,25.1875,30,8.41095
2021-06-18 13:54:26 CET,241,25.1875,30,8.41095
2021-06-18 13:54:45 CET,242,25.1875,29,8.41549
2021-06-18 13:55:05 CET,243,25.1875,31,8.40641
2021-06-18 13:55:24 CET,244,25.1875,30,8.41095
2021-06-18 13:55:44 CET,245,25.1875,30,8.41549
2021-06-18 13:56:03 CET,246,25.1875,29,8.40641
2021-06-18 13:56:23 CET,247,25.1875,30,8.41549
2021-06-18 13:56:42 CET,248,25.1875,29,8.42911
2021-06-18 13:57:02 CET,249,25.125,29,8.42003
2021-06-18 13:57:22 CET,250,25.125,29,8.39733
2021-06-18 13:57:41 CET,251,25.125,29,8.40641
2021-06-18 13:58:01 CET,252,25.125,29,8.42911
2021-06-18 13:58:20 CET,253,25.125,29,8.42003
2021-06-18 13:58:39 CET,254,25.125,30,8.42003
2021-06-18 13:58:59 CET,255,25.125,30,8.43365
2021-06-18 13:59:18 CET,256,25.125,29,8.42911
2021-06-18 13:59:38 CET,257,25.125,30,8.42457
2021-06-18 13:59:57 CET,258,25.125,27,8.42911
2021-06-18 14:00:17 CET,259,25.125,29,8.42003
2021-06-18 14:00:36 CET,260,25.125,29,8.43818
2021-06-18 14:00:56 CET,261,25.125,29,8.42911
2021-06-18 14:01:15 CET,262,25.0625,28,8.44726
2021-06-18 14:01:35 CET,263,25.125,29,8.43365
2021-06-18 14:01:55 CET,264,25.125,29,8.42003
2021-06-18 14:02:14 CET,265,25.0625,27,8.43818
2021-06-18 14:03:47 CET,266,25.125,27,8.4518
2021-06-18 14:04:07 CET,267,25.0625,28,8.53805
2021-06-18 14:04:26 CET,268,25.125,28,8.43818
2021-06-18 14:04:46 CET,269,25.0625,29,8.41549
2021-06-18 14:05:05 CET,270,25.0625,27,8.44272
2021-06-18 14:05:25 CET,271,25,28,8.44726
2021-06-18 14:05:44 CET,272,25.0625,28,8.43365
2021-06-18 14:06:41 CET,273,25.0625,26,8.48358
2021-06-18 14:07:01 CET,274,25,28,8.43365
2021-06-18 14:07:20 CET,275,25,26,8.42457
2021-06-18 14:07:40 CET,276,25.0625,28,8.43818
2021-06-18 14:08:00 CET,277,25,28,8.43818
2021-06-18 14:08:19 CET,278,25.0625,28,8.44726
2021-06-18 14:08:39 CET,279,25.0625,27,8.4518
2021-06-18 14:08:58 CET,280,25,27,8.4518
2021-06-18 14:10:51 CET,282,25,28,8.43818
2021-06-18 14:11:11 CET,283,25,28,8.4518
2021-06-18 14:11:30 CET,284,25,28,8.4518
2021-06-18 14:11:50 CET,285,25,26,8.43365
2021-06-18 14:12:09 CET,286,25,28,8.44726
2021-06-18 14:12:29 CET,287,25,28,8.48358
2021-06-18 14:12:48 CET,288,25,27,8.44726
2021-06-18 14:13:08 CET,289,25,28,8.45634
2021-06-18 14:13:28 CET,290,25,28,8.48358
2021-06-18 14:13:48 CET,291,24.9375,27,8.4518
2021-06-18 14:14:07 CET,292,25,28,8.44726
2021-06-18 14:14:27 CET,293,25,25,8.43365
2021-06-18 14:14:47 CET,294,25,28,8.48358
2021-06-18 14:15:07 CET,295,25,27,8.43818
2021-06-18 14:15:26 CET,296,25,26,8.4518
2021-06-18 14:15:46 CET,297,24.9375,27,8.44726
2021-06-18 14:16:06 CET,298,24.9375,26,8.4518
2021-06-18 14:16:25 CET,299,24.9375,27,8.44726
2021-06-18 14:17:22 CET,300,24.9375,26,8.4518
2021-06-18 14:18:56 CET,301,24.9375,25,8.43818
2021-06-18 14:19:15 CET,302,24.875,26,8.50174
2021-06-18 14:19:35 CET,303,24.875,27,8.48812
2021-06-18 14:19:55 CET,304,24.9375,26,8.48358
2021-06-18 14:20:15 CET,305,24.875,26,8.44726
2021-06-18 14:20:35 CET,306,24.9375,25,8.48358
2021-06-18 14:20:55 CET,307,24.9375,26,8.4518
2021-06-18 14:21:15 CET,308,24.875,26,8.48358
2021-06-18 14:21:34 CET,309,24.8125,26,8.48358
2021-06-18 14:21:54 CET,310,24.875,26,8.44726
2021-06-18 14:22:14 CET,311,24.875,26,8.4518
2021-06-18 14:22:34 CET,312,24.9375,26,8.48358
2021-06-18 14:22:54 CET,313,24.875,26,8.49266
2021-06-18 14:23:14 CET,314,24.8125,24,8.4518
2021-06-18 14:23:33 CET,315,24.8125,24,8.44726
2021-06-18 14:23:53 CET,316,24.8125,26,8.48358
2021-06-18 14:24:13 CET,317,24.8125,25,8.44726
2021-06-18 14:24:33 CET,318,24.8125,23,8.4972
2021-06-18 14:24:52 CET,319,24.8125,25,8.44726
2021-06-18 14:25:12 CET,320,24.875,24,8.44726
2021-06-18 14:25:32 CET,321,24.875,24,8.48358
2021-06-18 14:25:52 CET,322,24.8125,25,8.45634
2021-06-18 14:26:11 CET,323,24.8125,24,8.48358
2021-06-18 14:26:31 CET,324,24.875,24,8.4518
2021-06-18 14:26:51 CET,325,24.8125,24,8.48358
2021-06-18 14:27:10 CET,326,24.8125,24,8.48358
2021-06-18 14:27:30 CET,327,24.75,24,8.48358
2021-06-18 14:27:50 CET,328,24.8125,24,8.44272
2021-06-18 14:28:10 CET,329,24.8125,23,8.48358
2021-06-18 14:29:06 CET,330,24.8125,22,8.48358
2021-06-18 14:29:26 CET,331,24.8125,23,8.48358
2021-06-18 14:29:45 CET,332,24.8125,23,8.44726
2021-06-18 14:30:05 CET,333,24.8125,23,8.4518
2021-06-18 14:30:25 CET,334,24.8125,23,8.4518
2021-06-18 14:30:44 CET,335,24.875,23,8.48358
2021-06-18 14:31:04 CET,336,24.8125,22,8.48358
2021-06-18 14:31:24 CET,337,24.8125,23,8.50174
2021-06-18 14:31:44 CET,338,24.8125,23,8.48358
2021-06-18 14:32:03 CET,339,24.8125,21,8.49266
2021-06-18 14:32:23 CET,340,24.8125,23,8.44726
2021-06-18 14:32:42 CET,341,24.75,23,8.48358
2021-06-18 14:33:22 CET,343,24.75,23,8.48358
2021-06-18 14:33:41 CET,344,24.75,23,8.48358
2021-06-18 14:34:00 CET,345,24.75,23,8.48358
2021-06-18 14:34:20 CET,346,24.75,24,8.48358
2021-06-18 14:34:39 CET,347,24.75,23,8.44726
2021-06-18 14:34:59 CET,348,24.75,23,8.43818
2021-06-18 14:35:19 CET,349,24.75,23,8.30654
2021-06-18 14:35:38 CET,350,24.75,23,8.48358
2021-06-18 14:35:57 CET,351,24.75,23,8.4518
2021-06-18 14:36:17 CET,352,24.75,23,8.48358
2021-06-18 14:37:13 CET,353,24.75,21,8.48358
2021-06-18 14:37:33 CET,354,24.75,24,8.48358
2021-06-18 14:38:12 CET,356,24.75,24,8.48358
2021-06-18 14:38:31 CET,357,24.75,23,8.4518
2021-06-18 14:38:51 CET,358,24.6875,23,8.45634
2021-06-18 14:39:11 CET,359,24.625,24,8.48358
2021-06-18 14:39:30 CET,360,24.75,21,8.48812
2021-06-18 14:39:50 CET,361,24.75,23,8.48358
2021-06-18 14:40:09 CET,362,24.75,23,8.4518
2021-06-18 14:40:29 CET,363,24.6875,21,8.50628
2021-06-18 14:40:48 CET,364,24.6875,22,8.43365
2021-06-18 14:41:08 CET,365,24.75,21,8.4518
2021-06-18 14:41:28 CET,366,24.75,23,8.48358
2021-06-18 14:41:48 CET,367,24.6875,23,8.48358
2021-06-18 14:42:07 CET,368,24.6875,22,8.4518
2021-06-18 14:42:27 CET,369,24.6875,23,8.44726
2021-06-18 14:42:47 CET,370,24.6875,20,8.48812
2021-06-18 14:43:06 CET,371,24.6875,21,8.4518
2021-06-18 14:43:26 CET,372,24.6875,22,8.56983
2021-06-18 14:43:46 CET,373,24.6875,22,8.44726
2021-06-18 14:44:05 CET,374,24.6875,21,8.48358
2021-06-18 14:44:25 CET,375,24.75,22,8.45634
2021-06-18 14:44:44 CET,376,24.6875,20,8.44726
2021-06-18 14:45:04 CET,377,24.6875,21,8.44726
2021-06-18 14:45:23 CET,378,24.6875,21,8.40641
2021-06-18 14:45:43 CET,379,24.6875,22,8.44726
2021-06-18 14:46:02 CET,380,24.625,22,8.44726
2021-06-18 14:46:22 CET,381,24.625,21,8.4518
2021-06-18 14:46:41 CET,382,24.6875,21,8.44726
2021-06-18 14:47:01 CET,383,24.6875,21,8.4518
2021-06-18 14:47:20 CET,384,24.6875,22,8.48358
2021-06-18 14:48:17 CET,385,24.6875,19,8.4518
2021-06-18 14:48:36 CET,386,24.6875,19,8.42911
2021-06-18 14:48:56 CET,387,24.6875,21,8.4518
2021-06-18 14:49:16 CET,388,24.6875,21,8.44726
2021-06-18 14:49:36 CET,389,24.625,21,8.48358
2021-06-18 14:50:32 CET,390,24.6875,19,8.4518
2021-06-18 14:50:51 CET,391,24.625,20,8.44726
2021-06-18 14:52:25 CET,392,24.625,18,8.4518
2021-06-18 14:52:44 CET,393,24.5625,20,8.44726
2021-06-18 14:53:04 CET,394,24.5625,19,8.43818
2021-06-18 14:54:00 CET,395,24.625,18,8.48358
2021-06-18 14:54:20 CET,396,24.625,20,8.44726
2021-06-18 14:54:39 CET,397,24.625,19,8.44726
2021-06-18 14:54:59 CET,398,24.625,20,8.48358
2021-06-18 14:55:38 CET,400,24.625,20,8.42911
2021-06-18 14:55:58 CET,401,24.5625,20,8.43818
2021-06-18 14:56:17 CET,402,24.5625,20,8.44726
2021-06-18 14:56:37 CET,403,24.5625,20,8.42911
2021-06-18 14:56:59 CET,404,24.625,20,8.48358
2021-06-18 14:57:22 CET,405,24.625,19,8.43818
2021-06-18 14:57:41 CET,406,24.5625,20,8.43818
2021-06-18 14:58:01 CET,407,24.5625,20,8.43365
2021-06-18 14:58:21 CET,408,24.5625,19,8.43365
2021-06-18 14:58:41 CET,409,24.625,20,8.44726
2021-06-18 14:59:00 CET,410,24.5625,18,8.4518
2021-06-18 14:59:20 CET,411,24.5,19,8.44726
2021-06-18 14:59:40 CET,412,24.5625,17,8.44726
2021-06-18 14:59:59 CET,413,24.625,19,8.44726
2021-06-18 15:00:39 CET,415,24.5625,19,8.33378
2021-06-18 15:00:59 CET,416,24.5625,18,8.4972
2021-06-18 15:01:18 CET,417,24.5625,18,8.43365
2021-06-18 15:01:57 CET,419,24.5,18,8.44726
2021-06-18 15:02:17 CET,420,24.5625,17,8.43365
2021-06-18 15:03:13 CET,421,24.5,16,8.44726
2021-06-18 15:03:33 CET,422,24.5625,17,8.44726
2021-06-18 15:03:52 CET,423,24.5625,15,8.48812
2021-06-18 15:04:12 CET,424,24.5625,17,8.43818
2021-06-18 15:04:31 CET,425,24.5625,16,8.43365
2021-06-18 15:04:51 CET,426,24.5625,17,8.44726
2021-06-18 15:05:10 CET,427,24.5625,17,8.43365
2021-06-18 15:05:30 CET,428,24.5,16,8.43818
2021-06-18 15:05:49 CET,429,24.5,16,8.43818
2021-06-18 15:06:09 CET,430,24.5625,16,8.44726
2021-06-18 15:06:29 CET,431,24.5,16,8.48358
2021-06-18 15:06:48 CET,432,24.5,16,8.44726
2021-06-18 15:07:08 CET,433,24.5,16,8.44726
2021-06-18 15:07:27 CET,434,24.5625,16,8.48358
2021-06-18 15:08:07 CET,436,24.5625,15,8.44726
2021-06-18 15:08:26 CET,437,24.5,16,8.44726
2021-06-18 15:08:46 CET,438,24.5,16,8.43365
2021-06-18 15:09:24 CET,439,24.5,15,8.42911
2021-06-18 15:09:43 CET,440,24.5625,15,8.43365
2021-06-18 15:10:03 CET,441,24.5,16,8.48358
2021-06-18 15:10:23 CET,442,24.5,16,8.44726
2021-06-18 15:10:42 CET,443,24.5,16,8.43818
2021-06-18 15:11:02 CET,444,24.5,16,8.43818
2021-06-18 15:11:21 CET,445,24.5625,15,8.44726
2021-06-18 15:11:41 CET,446,24.5625,14,8.4518
2021-06-18 15:12:00 CET,447,24.5,16,8.43818
2021-06-18 15:12:20 CET,448,24.5,15,8.4518
2021-06-18 15:13:16 CET,449,24.4375,14,8.44726
2021-06-18 15:13:35 CET,450,24.5,16,8.44272
2021-06-18 15:14:32 CET,451,24.4375,15,8.43818
2021-06-18 15:14:52 CET,452,24.5,16,8.43818
2021-06-18 15:15:12 CET,453,24.4375,16,8.42457
2021-06-18 15:15:32 CET,454,24.5625,17,8.43818
2021-06-18 15:15:51 CET,455,24.5,17,8.43365
2021-06-18 15:16:11 CET,456,24.5,15,8.44726
2021-06-18 15:16:30 CET,457,24.5,17,8.43818
2021-06-18 15:16:50 CET,458,24.5,17,8.44726
2021-06-18 15:17:09 CET,459,24.5,15,8.43818
2021-06-18 15:17:29 CET,460,24.5,17,8.43818
2021-06-18 15:17:49 CET,461,24.5,18,8.43818
2021-06-18 15:18:09 CET,462,24.5,17,8.43365
2021-06-18 15:18:28 CET,463,24.5,17,8.43818
2021-06-18 15:18:48 CET,464,24.5,18,8.4518
2021-06-18 15:19:44 CET,465,24.4375,16,8.43365
2021-06-18 15:20:04 CET,466,24.4375,18,8.43818
2021-06-18 15:20:23 CET,467,24.4375,17,8.37917
2021-06-18 15:20:43 CET,468,24.4375,18,8.4518
2021-06-18 15:21:03 CET,469,24.4375,16,8.43365
2021-06-18 15:21:22 CET,470,24.4375,18,8.42911
2021-06-18 15:21:42 CET,471,24.375,18,8.42911
2021-06-18 15:22:01 CET,472,24.4375,17,8.43818
2021-06-18 15:22:21 CET,473,24.4375,18,8.43365
2021-06-18 15:22:40 CET,474,24.4375,18,8.44726
2021-06-18 15:23:00 CET,475,24.4375,18,8.43818
2021-06-18 15:23:19 CET,476,24.375,17,8.43365
2021-06-18 15:23:39 CET,477,24.4375,18,8.43365
2021-06-18 15:23:58 CET,478,24.4375,18,8.43365
2021-06-18 15:24:18 CET,479,24.4375,18,8.44726
2021-06-18 15:24:37 CET,480,24.375,18,8.43365
